date,chlorophyll_a,temperature,dissolved_oxygen,pH,Salinity,Turbidity,conductivity
2024-03-30 19:10:00,6.734,25.84,7.497,8.124,23.94,3.131,37.782
2024-03-30 19:20:00,7.79,26.132,7.768,8.13,23.755,3.375,37.526
2024-03-30 19:30:00,7.126,26.065,7.542,8.12,23.869,3.072,37.688
2024-03-30 19:40:00,7.628,26.044,7.526,8.123,24.017,3.183,37.898
2024-03-30 19:50:00,6.352,26.157,7.547,8.11,23.903,3.357,37.739
2024-03-30 20:00:00,7.273,25.923,7.627,8.126,23.407,3.333,37.024
2024-03-30 20:10:00,7.976,25.937,7.64,8.132,23.607,3.599,37.31
2024-03-30 20:20:00,8.025,25.929,7.766,8.142,23.374,3.888,36.977
2024-03-30 20:30:00,7.286,25.93,7.796,8.146,23.508,3.859,37.168
2024-03-30 20:40:00,7.709,25.978,7.535,8.13,23.898,3.638,37.726
2024-03-30 20:50:00,6.761,25.971,7.501,8.125,23.966,3.672,37.823
2024-03-30 21:00:00,7.023,25.87,7.545,8.143,23.9,4.05,37.725
2024-03-30 21:10:00,6.998,25.925,7.554,8.133,23.938,3.305,37.782
2024-03-30 21:20:00,7.254,25.8,7.448,8.131,23.996,3.363,37.861
2024-03-30 21:30:00,7.233,25.863,7.484,8.136,24.072,3.459,37.97
2024-03-30 21:40:00,9.484,25.823,7.577,8.147,24.11,3.667,38.024
2024-03-30 21:50:00,9.164,25.952,7.43,8.14,24.697,4.019,38.861
2024-03-30 22:00:00,9.777,25.93,7.518,8.149,24.6,3.962,38.723
2024-03-30 22:10:00,7.954,25.838,7.48,8.14,24.397,3.747,38.431
2024-03-30 22:20:00,9.381,25.691,7.431,8.139,24.328,3.771,38.329
2024-03-30 22:30:00,6.927,25.634,7.358,8.135,24.473,3.509,38.533
2024-03-30 22:40:00,7.663,25.606,7.171,8.117,24.5,3.227,38.571
2024-03-30 22:50:00,6.984,25.542,7.102,8.111,24.574,2.954,38.674
2024-03-30 23:00:00,6.462,25.68,7.005,8.105,24.908,3.675,39.152
2024-03-30 23:10:00,5.962,25.619,7.013,8.109,24.745,3.155,38.919
2024-03-30 23:20:00,6.528,25.45,7.238,8.134,24.399,3.233,38.423
2024-03-30 23:30:00,6.058,25.389,7.219,8.132,24.393,3.387,38.413
2024-03-30 23:40:00,6.109,25.372,7.223,8.13,24.46,3.563,38.507
2024-03-30 23:50:00,5.232,25.355,7.007,8.116,24.512,3.141,38.581
2024-03-31 00:00:00,5.766,25.324,7.215,8.136,24.486,3.702,38.543
2024-03-31 00:10:00,5.677,25.333,7.149,8.126,24.522,3.092,38.594
2024-03-31 00:20:00,5.866,25.334,7.137,8.127,24.476,3.194,38.529
2024-03-31 00:30:00,5.898,25.352,7.114,8.124,24.617,2.893,38.729
2024-03-31 00:40:00,6.34,25.381,6.921,8.121,24.752,2.875,38.922
2024-03-31 00:50:00,5.267,25.329,7.011,8.097,24.754,2.859,38.924
2024-03-31 01:00:00,4.675,25.335,7.059,8.105,24.861,2.953,39.075
2024-03-31 01:10:00,6.339,25.327,6.952,8.112,25.12,3.243,39.441
2024-03-31 01:20:00,5.702,25.313,6.917,8.116,25.15,3.279,39.483
2024-03-31 01:30:00,5.427,25.378,6.672,8.107,25.615,3.16,40.142
2024-03-31 01:40:00,4.878,25.397,6.661,8.111,25.772,3.124,40.364
2024-03-31 01:50:00,4.989,25.382,6.568,8.11,25.818,2.719,40.428
2024-03-31 02:00:00,4.935,25.302,6.549,8.103,25.847,2.949,40.467
2024-03-31 02:10:00,5.07,25.158,6.602,8.102,25.581,3.006,40.088
2024-03-31 02:20:00,4.958,25.094,6.573,8.096,25.511,2.777,39.986
2024-03-31 02:30:00,5.319,25.031,6.613,8.102,25.461,2.87,39.914
2024-03-31 02:40:00,5.142,25.129,6.558,8.104,25.513,3.072,39.99
2024-03-31 02:50:00,3.807,25.084,6.533,8.097,25.495,3.028,39.964
2024-03-31 03:00:00,4.19,25.032,6.495,8.09,25.414,2.694,39.849
2024-03-31 03:10:00,4.06,24.864,6.513,8.098,25.325,2.806,39.718
2024-03-31 03:20:00,4.122,24.72,6.563,8.119,25.129,3.073,39.438
2024-03-31 03:30:00,5.205,24.719,6.797,8.108,25.163,3.133,39.486
2024-03-31 03:40:00,4.868,24.748,6.816,8.106,25.151,2.844,39.469
2024-03-31 03:50:00,4.298,24.906,6.472,8.093,25.32,2.796,39.711
2024-03-31 04:00:00,3.227,25.188,6.284,8.056,26.719,3.961,41.689
2024-03-31 04:10:00,4.429,25.585,5.701,8.08,27.322,3.138,42.545
2024-03-31 04:20:00,3.975,25.381,6.078,8.08,26.528,2.821,41.427
2024-03-31 04:30:00,3.715,25.254,5.669,8.056,26.42,2.867,41.272
2024-03-31 04:40:00,4.753,25.026,5.653,8.034,25.91,2.691,40.548
2024-03-31 04:50:00,3.532,24.938,5.582,8.046,25.762,2.454,40.336
2024-03-31 05:00:00,4.799,24.591,6.176,8.059,25.138,2.351,39.446
2024-03-31 05:10:00,4.209,24.659,5.901,8.035,25.508,2.922,39.971
2024-03-31 05:20:00,5.96,24.784,6.101,8.041,25.501,2.724,39.965
2024-03-31 05:30:00,4.511,25.069,5.464,8.027,26.586,2.757,41.499
2024-03-31 05:40:00,7.54,25.214,5.33,8.032,26.944,2.612,42.006
2024-03-31 05:50:00,4.731,25.29,5.065,8.032,27.594,2.914,42.918
2024-03-31 06:00:00,5.874,25.075,5.222,8.01,26.763,2.432,41.748
2024-03-31 06:10:00,3.27,25.19,5.116,8.013,27.389,2.452,42.627
2024-03-31 06:20:00,3.445,25.307,5.768,8.051,27.33,2.555,42.548
2024-03-31 06:30:00,5.071,24.703,5.95,8.064,25.295,2.909,39.672
2024-03-31 06:40:00,6.083,24.662,6.047,8.069,25.28,2.765,39.649
2024-03-31 06:50:00,4.451,24.491,5.968,8.06,25.707,2.892,40.247
2024-03-31 07:00:00,4.109,24.432,6.235,8.066,25.207,3.173,39.539
2024-03-31 07:10:00,3.223,24.675,5.944,8.04,26.166,2.952,40.898
2024-03-31 07:20:00,3.526,25.082,6.141,8.069,27.621,2.573,42.948
2024-03-31 07:30:00,3.664,24.982,5.662,8.057,26.668,2.852,41.611
2024-03-31 07:40:00,2.584,24.809,6.312,8.042,26.191,2.307,40.937
2024-03-31 07:50:00,3.687,24.356,6.412,8.08,25.143,2.833,39.447
2024-03-31 08:00:00,4.867,23.925,6.71,8.097,24.628,3.277,38.706
2024-03-31 08:10:00,3.346,23.883,6.522,8.084,24.614,2.811,38.686
2024-03-31 08:20:00,3.171,23.824,6.596,8.066,24.482,2.74,38.497
2024-03-31 08:30:00,3.722,23.825,6.664,8.078,24.483,3.055,38.498
2024-03-31 08:40:00,4.523,23.862,6.82,8.1,24.502,3.175,38.527
2024-03-31 08:50:00,5.003,23.915,6.893,8.105,24.544,3.152,38.587
2024-03-31 09:00:00,4.347,23.95,6.871,8.094,24.526,3.089,38.563
2024-03-31 09:10:00,4.846,24.005,6.973,8.111,24.597,3.391,38.666
2024-03-31 09:20:00,5.586,24.131,6.957,8.108,24.721,3.272,38.843
2024-03-31 09:30:00,6.325,24.513,6.776,8.111,25.458,3.232,39.896
2024-03-31 09:40:00,5.604,24.722,6.668,8.11,26.083,3.497,40.782
2024-03-31 09:50:00,5.233,24.677,6.727,8.108,25.865,3.113,40.475
2024-03-31 10:00:00,5.473,24.784,6.736,8.117,26.122,3.321,40.839
2024-03-31 10:10:00,5.85,24.608,6.92,8.123,25.348,3.09,39.744
2024-03-31 10:20:00,5.571,24.7,6.805,8.114,25.592,2.873,40.09
2024-03-31 10:30:00,6.954,24.957,6.557,8.112,26.58,3.012,41.488
2024-03-31 10:40:00,5.553,25.073,6.562,8.105,26.84,3.325,41.856
2024-03-31 10:50:00,6.422,24.977,6.821,8.126,26.416,3.373,41.258
2024-03-31 11:00:00,6.937,24.841,7.364,8.144,25.614,3.156,40.126
2024-03-31 11:10:00,7.39,24.97,7.328,8.145,25.923,3.474,40.564
2024-03-31 11:20:00,6.997,24.935,7.487,8.151,25.592,3.104,40.096
2024-03-31 11:30:00,6.612,24.982,7.48,8.147,25.748,3.056,40.317
2024-03-31 11:40:00,6.861,24.989,7.448,8.148,25.758,3.131,40.332
2024-03-31 11:50:00,6.583,25.038,7.516,8.151,25.826,3.198,40.43
2024-03-31 12:00:00,6.586,25.138,7.688,8.162,25.756,3.166,40.333
2024-03-31 12:10:00,9.339,25.215,8.045,8.187,25.539,3.365,40.03
2024-03-31 12:20:00,8.255,25.399,8.089,8.185,25.546,3.308,40.046
2024-03-31 12:30:00,7.159,25.604,8.269,8.196,25.504,3.055,39.992
2024-03-31 12:40:00,7.888,25.583,8.275,8.195,25.661,3.298,40.212
2024-03-31 12:50:00,10.577,25.697,8.248,8.195,25.627,3.232,40.169
2024-03-31 13:00:00,6.866,25.795,8.045,8.177,25.616,2.964,40.156
2024-03-31 13:10:00,6.395,25.782,7.888,8.161,25.714,3.203,40.293
2024-03-31 13:20:00,9.406,26.049,8.256,8.183,25.667,3.409,40.236
2024-03-31 13:30:00,10.947,26.118,8.457,8.191,25.575,3.275,40.107
2024-03-31 13:40:00,6.417,26.101,8.12,8.162,25.529,3.113,40.043
2024-03-31 13:50:00,5.555,25.985,8.032,8.149,25.619,3.077,40.166
2024-03-31 14:00:00,7.514,25.951,8.31,8.19,25.744,4.339,40.341
2024-03-31 14:10:00,6.484,26.202,8.46,8.201,25.601,3.064,40.147
2024-03-31 14:20:00,4.809,26.257,8.264,8.174,25.592,3.147,40.136
2024-03-31 14:30:00,6.882,26.421,8.519,8.205,25.49,2.959,39.997
2024-03-31 14:40:00,6.76,26.518,8.803,8.227,25.423,3.026,39.906
2024-03-31 14:50:00,7.894,26.464,8.79,8.231,25.413,3.139,39.891
2024-03-31 15:00:00,7.888,26.463,8.757,8.227,25.398,3.042,39.868
2024-03-31 15:10:00,7.552,26.46,8.857,8.236,25.465,3.458,39.963
2024-03-31 15:20:00,6.714,26.437,8.737,8.223,25.454,3.34,39.947
2024-03-31 15:30:00,7.062,26.432,8.717,8.217,25.563,3.983,40.1
2024-03-31 15:40:00,6.446,26.423,8.622,8.211,25.583,3.214,40.129
2024-03-31 15:50:00,5.79,26.414,8.718,8.218,25.552,2.982,40.085
2024-03-31 16:00:00,8.21,26.403,8.848,8.24,25.551,3.437,40.083
2024-03-31 16:10:00,8.406,26.336,8.84,8.245,25.683,3.242,40.268
2024-03-31 16:20:00,8.51,26.262,8.694,8.242,25.687,3.08,40.27
2024-03-31 16:30:00,5.449,26.273,8.385,8.207,25.675,2.657,40.254
2024-03-31 16:40:00,6.455,26.245,8.265,8.207,25.67,3.067,40.246
2024-03-31 16:50:00,5.42,26.238,8.009,8.167,25.771,2.679,40.389
2024-03-31 17:00:00,6.098,26.177,8.118,8.183,25.709,2.778,40.299
2024-03-31 17:10:00,6.821,26.122,8.269,8.202,25.675,3.201,40.249
2024-03-31 17:20:00,5.17,26.146,8.198,8.196,25.6,3.184,40.144
2024-03-31 17:30:00,5.692,26.118,8.212,8.192,25.678,2.938,40.254
2024-03-31 17:40:00,5.49,26.107,8.218,8.194,25.652,3.172,40.217
2024-03-31 17:50:00,7.45,26.079,8.186,8.192,25.558,2.984,40.083
2024-03-31 18:00:00,9.329,26.126,8.593,8.229,25.633,3.247,40.191
2024-03-31 18:10:00,7.309,26.122,8.384,8.218,25.6,3.714,40.143
2024-03-31 18:20:00,6.968,26.065,8.245,8.211,25.678,3.561,40.251
2024-03-31 18:30:00,6.104,26.041,7.995,8.191,25.735,3.202,40.331
2024-03-31 18:40:00,7.43,25.92,7.792,8.168,25.466,3.044,39.948
2024-03-31 18:50:00,7.352,26.025,8.199,8.204,25.714,3.231,40.302
2024-03-31 19:00:00,10.51,26.128,8.307,8.217,25.76,3.378,40.37
2024-03-31 19:10:00,7.204,26.014,8.073,8.204,25.81,3.605,40.437
2024-03-31 19:20:00,9.348,25.992,8.214,8.213,25.641,3.819,40.197
2024-03-31 19:30:00,7.55,26.012,8.18,8.213,25.702,3.644,40.283
2024-03-31 19:40:00,11.032,26.0,7.994,8.204,25.882,3.782,40.538
2024-03-31 19:50:00,8.46,25.984,7.908,8.221,26.02,3.622,40.731
2024-03-31 20:00:00,13.299,25.941,8.031,8.223,25.889,3.532,40.545
2024-03-31 20:10:00,10.565,25.927,7.955,8.215,25.921,3.57,40.59
2024-03-31 20:20:00,13.595,25.892,7.712,8.193,25.971,3.327,40.659
2024-03-31 20:30:00,6.384,25.847,7.657,8.19,25.883,3.583,40.534
2024-03-31 20:40:00,10.808,25.816,7.77,8.208,25.793,3.525,40.406
2024-03-31 20:50:00,6.695,25.761,7.7,8.19,25.918,3.344,40.581
2024-03-31 21:00:00,4.467,25.754,7.449,8.167,25.916,2.902,40.578
2024-03-31 21:10:00,4.431,25.76,7.301,8.162,25.962,3.223,40.643
2024-03-31 21:20:00,5.488,25.727,7.459,8.188,25.954,2.921,40.63
2024-03-31 21:30:00,5.904,25.712,7.464,8.192,25.937,3.102,40.606
2024-03-31 21:40:00,5.649,25.638,7.354,8.19,25.757,3.288,40.35
2024-03-31 21:50:00,6.396,25.673,7.37,8.164,25.811,3.083,40.427
2024-03-31 22:00:00,4.486,25.591,7.461,8.173,25.699,2.943,40.267
2024-03-31 22:10:00,5.367,25.502,7.425,8.171,25.643,2.807,40.185
2024-03-31 22:20:00,7.735,25.49,7.634,8.194,25.594,3.213,40.115
2024-03-31 22:30:00,8.663,25.508,7.707,8.197,25.532,3.37,40.028
2024-03-31 22:40:00,6.072,25.564,7.358,8.122,25.51,2.995,40.0
2024-03-31 22:50:00,5.814,25.502,7.105,8.133,25.49,3.19,39.969
2024-03-31 23:00:00,4.962,25.498,7.16,8.127,25.595,3.112,40.118
2024-03-31 23:10:00,4.711,25.932,6.824,8.105,26.327,2.971,41.162
2024-03-31 23:20:00,4.452,25.933,6.905,8.1,26.387,3.258,41.246
2024-03-31 23:30:00,3.721,25.973,6.628,8.092,26.477,2.987,41.373
2024-03-31 23:40:00,4.32,25.772,7.09,8.114,26.035,2.982,40.746
2024-03-31 23:50:00,4.968,25.738,7.121,8.135,26.107,3.289,40.846
2024-04-01 00:00:00,5.045,25.766,6.892,8.13,26.234,2.773,41.026
2024-04-01 00:10:00,5.888,25.827,7.046,8.143,26.396,3.35,41.255
2024-04-01 00:20:00,4.443,25.61,7.127,8.142,25.974,3.074,40.655
2024-04-01 00:30:00,5.133,25.523,7.29,8.157,25.984,3.396,40.667
2024-04-01 00:40:00,5.276,25.84,6.898,8.127,26.538,3.046,41.455
2024-04-01 00:50:00,4.137,25.525,6.972,8.151,26.038,2.883,40.742
2024-04-01 01:00:00,4.275,25.73,6.935,8.124,26.468,2.875,41.354
2024-04-01 01:10:00,4.172,25.792,6.773,8.113,26.557,3.001,41.48
2024-04-01 01:20:00,3.89,25.851,6.691,8.105,26.624,2.881,41.576
2024-04-01 01:30:00,4.149,25.92,6.605,8.102,26.693,2.852,41.675
2024-04-01 01:40:00,3.322,25.744,6.622,8.091,26.498,2.567,41.396
2024-04-01 01:50:00,4.219,25.7,6.727,8.109,26.515,2.703,41.419
2024-04-01 02:00:00,5.232,25.687,7.01,8.125,26.496,2.872,41.391
2024-04-01 02:10:00,3.271,25.372,6.839,8.126,26.039,2.819,40.74
2024-04-01 02:20:00,4.024,25.551,6.986,8.105,26.249,2.572,41.04
2024-04-01 02:30:00,4.113,24.731,6.863,8.148,24.762,3.001,38.917
2024-04-01 02:40:00,3.524,24.724,7.124,8.165,24.886,2.881,39.093
2024-04-01 02:50:00,4.889,24.816,7.225,8.182,25.037,3.328,39.31
2024-04-01 03:00:00,4.886,24.808,7.257,8.179,24.94,3.538,39.172
2024-04-01 03:10:00,4.239,24.427,7.336,8.192,23.736,3.703,37.452
2024-04-01 03:20:00,4.508,24.299,7.345,8.19,23.167,3.698,36.637
2024-04-01 03:30:00,3.819,24.341,7.293,8.181,23.053,3.567,36.475
2024-04-01 03:40:00,4.395,24.36,7.197,8.166,23.172,3.691,36.645
2024-04-01 03:50:00,3.792,24.39,7.127,8.165,23.449,3.426,37.041
2024-04-01 04:00:00,4.0,24.438,6.833,8.112,23.592,3.016,37.247
2024-04-01 04:10:00,3.818,24.585,7.029,8.156,24.138,3.52,38.028
2024-04-01 04:20:00,3.288,24.561,6.903,8.141,24.069,3.109,37.929
2024-04-01 04:30:00,2.765,24.627,6.579,8.12,24.328,3.167,38.3
2024-04-01 04:40:00,3.91,24.627,6.94,8.149,24.28,3.303,38.23
2024-04-01 04:50:00,3.122,24.49,7.108,8.153,23.717,3.347,37.427
2024-04-01 05:00:00,3.53,24.4,7.006,8.154,23.641,2.996,37.316
2024-04-01 05:10:00,3.274,24.548,6.878,8.14,24.203,2.821,38.119
2024-04-01 05:20:00,4.918,24.515,7.052,8.174,23.857,3.304,37.626
2024-04-01 05:30:00,3.56,24.56,6.981,8.162,24.493,3.125,38.532
2024-04-01 05:40:00,4.278,24.489,6.724,8.148,24.736,2.731,38.874
2024-04-01 05:50:00,3.789,24.582,6.753,8.14,25.317,3.045,39.698
2024-04-01 06:00:00,4.544,24.637,6.659,8.144,25.251,3.051,39.607
2024-04-01 06:10:00,3.998,24.526,6.654,8.143,24.537,3.001,38.593
2024-04-01 06:20:00,3.774,24.626,6.627,8.128,25.07,3.222,39.351
2024-04-01 06:30:00,3.55,24.525,6.355,8.112,24.891,2.985,39.095
2024-04-01 06:40:00,3.198,24.365,6.478,8.108,24.293,2.913,38.242
2024-04-01 06:50:00,3.269,24.445,6.691,8.118,24.756,2.834,38.902
2024-04-01 07:00:00,3.812,24.248,6.536,8.109,23.914,3.023,37.701
2024-04-01 07:10:00,3.743,24.14,6.605,8.117,23.603,2.827,37.256
2024-04-01 07:20:00,3.581,24.102,6.487,8.108,23.649,2.997,37.32
2024-04-01 07:30:00,4.187,24.143,6.621,8.098,23.836,3.124,37.587
2024-04-01 07:40:00,4.567,24.106,6.588,8.107,23.693,3.037,37.383
2024-04-01 07:50:00,2.724,24.12,6.542,8.088,23.651,2.651,37.323
2024-04-01 08:00:00,3.431,24.179,6.93,8.132,23.41,3.095,36.98
2024-04-01 08:10:00,3.189,24.19,6.711,8.11,23.699,2.923,37.393
2024-04-01 08:20:00,5.776,24.253,6.935,8.132,23.829,3.734,37.58
2024-04-01 08:30:00,4.428,24.291,6.73,8.113,24.101,3.303,37.968
2024-04-01 08:40:00,4.405,24.369,6.749,8.117,24.228,3.373,38.15
2024-04-01 08:50:00,6.017,24.49,7.118,8.153,24.002,3.481,37.833
2024-04-01 09:00:00,5.04,24.63,7.202,8.159,24.083,3.665,37.951
2024-04-01 09:10:00,5.287,24.597,7.18,8.158,24.118,3.552,38.0
2024-04-01 09:20:00,6.373,24.49,7.309,8.164,23.798,3.508,37.542
2024-04-01 09:30:00,5.116,24.621,7.171,8.156,24.598,3.663,38.682
2024-04-01 09:40:00,4.545,24.718,7.18,8.156,24.912,3.307,39.13
2024-04-01 09:50:00,5.553,24.732,7.215,8.162,24.701,3.449,38.831
2024-04-01 10:00:00,6.085,24.755,7.251,8.15,24.708,3.339,38.842
2024-04-01 10:10:00,6.043,24.902,7.177,8.165,25.505,3.318,39.973
2024-04-01 10:20:00,5.997,24.844,7.01,8.125,25.827,3.388,40.425
2024-04-01 10:30:00,4.744,24.998,6.834,8.122,26.209,3.409,40.967
2024-04-01 10:40:00,4.846,24.878,6.917,8.13,26.292,3.47,41.082
2024-04-01 10:50:00,4.395,24.909,6.872,8.119,26.34,3.721,41.149
2024-04-01 11:00:00,4.982,24.915,6.85,8.126,26.324,3.255,41.126
2024-04-01 11:10:00,4.589,24.899,6.873,8.124,24.972,3.776,39.22
2024-04-01 11:20:00,4.711,24.937,6.904,8.128,26.12,3.721,40.841
2024-04-01 11:30:00,3.998,24.935,7.133,8.134,23.776,3.641,37.523
2024-04-01 11:40:00,4.903,24.927,7.34,8.134,23.354,3.798,36.92
2024-04-01 11:50:00,4.925,24.973,7.422,8.14,22.678,4.348,35.955
2024-04-01 12:00:00,7.03,24.955,7.848,8.175,20.971,5.024,33.495
2024-04-01 12:10:00,8.295,24.989,8.012,8.188,20.445,4.495,32.734
2024-04-01 12:20:00,7.28,25.02,7.871,8.182,21.516,4.541,34.285
2024-04-01 12:30:00,7.541,25.048,7.859,8.181,21.708,4.346,34.563
2024-04-01 12:40:00,6.64,25.08,7.753,8.165,21.955,4.085,34.919
2024-04-01 12:50:00,6.223,25.035,7.789,8.175,23.037,3.83,36.47
2024-04-01 13:00:00,6.372,25.079,7.759,8.169,23.226,3.847,36.741
2024-04-01 13:10:00,5.773,25.124,7.922,8.189,23.615,3.777,37.298
2024-04-01 13:20:00,6.112,25.173,7.893,8.193,24.251,3.835,38.204
2024-04-01 13:30:00,5.895,25.213,7.888,8.194,24.24,3.802,38.19
2024-04-01 13:40:00,5.711,25.259,7.998,8.199,23.658,3.868,37.363
2024-04-01 13:50:00,6.884,25.34,7.993,8.198,23.646,3.733,37.349
2024-04-01 14:00:00,6.159,25.54,8.068,8.199,22.948,4.044,36.356
2024-04-01 14:10:00,5.926,25.647,8.1,8.205,22.991,3.84,36.422
2024-04-01 14:20:00,7.484,25.702,8.101,8.211,23.122,4.139,36.61
2024-04-01 14:30:00,6.551,25.729,8.013,8.2,23.266,3.962,36.817
2024-04-01 14:40:00,6.829,25.741,7.982,8.197,23.414,3.828,37.028
2024-04-01 14:50:00,6.859,25.753,7.968,8.2,23.656,3.999,37.374
2024-04-01 15:00:00,7.169,25.78,7.9,8.194,23.729,4.27,37.479
2024-04-01 15:10:00,6.567,25.888,7.908,8.2,24.151,3.859,38.084
2024-04-01 15:20:00,5.516,25.919,7.8,8.183,24.56,3.431,38.665
2024-04-01 15:30:00,5.252,26.0,7.707,8.184,24.691,3.375,38.853
2024-04-01 15:40:00,4.988,26.037,7.784,8.184,24.386,3.403,38.422
2024-04-01 15:50:00,4.307,26.094,7.761,8.186,24.471,3.167,38.545
2024-04-01 16:00:00,4.662,26.105,7.781,8.192,24.688,3.255,38.853
2024-04-01 16:10:00,4.226,26.117,7.563,8.19,24.645,2.814,38.792
2024-04-01 16:20:00,3.795,26.121,7.596,8.18,24.904,2.914,39.159
2024-04-01 16:30:00,4.861,26.096,7.54,8.168,25.526,3.055,40.039
2024-04-01 16:40:00,4.041,26.076,7.477,8.15,25.547,2.72,40.068
2024-04-01 16:50:00,7.299,25.977,7.274,8.163,25.343,2.758,39.775
2024-04-01 17:00:00,5.226,25.849,7.906,8.192,25.272,3.2,39.671
2024-04-01 17:10:00,6.921,25.817,7.726,8.181,25.373,3.66,39.813
2024-04-01 17:20:00,3.424,25.766,8.015,8.141,25.336,3.51,39.76
2024-04-01 17:30:00,4.31,25.937,7.182,8.119,26.002,2.547,40.704
2024-04-01 17:40:00,4.24,25.916,7.503,8.163,25.842,2.677,40.478
2024-04-01 17:50:00,5.266,25.905,7.657,8.183,25.478,3.387,39.965
2024-04-01 18:00:00,5.289,25.822,7.511,8.176,25.296,3.206,39.705
2024-04-01 18:10:00,5.296,25.802,7.361,8.175,25.368,2.905,39.806
2024-04-01 18:20:00,5.009,25.784,7.399,8.168,25.535,2.764,40.041
2024-04-01 18:30:00,3.408,25.855,6.946,8.112,25.739,2.822,40.331
2024-04-01 18:40:00,4.111,25.823,7.184,8.115,25.723,2.388,40.308
2024-04-01 18:50:00,2.7,25.789,6.871,8.114,25.732,2.639,40.319
2024-04-01 19:00:00,4.001,25.709,7.167,8.163,25.677,2.573,40.239
2024-04-01 19:10:00,6.324,25.55,7.312,8.179,25.515,3.098,40.006
2024-04-01 19:20:00,4.01,25.539,7.037,8.103,25.48,2.782,39.956
2024-04-01 19:30:00,4.547,25.573,6.609,8.095,25.587,2.661,40.109
2024-04-01 19:40:00,2.94,25.584,6.772,8.119,25.621,2.316,40.156
2024-04-01 19:50:00,3.197,25.585,6.515,8.096,25.615,3.291,40.149
2024-04-01 20:00:00,2.659,25.574,6.573,8.095,25.599,2.613,40.125
2024-04-01 20:10:00,4.667,25.513,7.261,8.175,25.328,2.957,39.741
2024-04-01 20:20:00,3.45,25.511,7.022,8.109,25.335,2.913,39.751
2024-04-01 20:30:00,6.015,25.515,7.232,8.171,25.33,2.987,39.743
2024-04-01 20:40:00,4.196,25.477,7.299,8.172,25.173,2.705,39.52
2024-04-01 20:50:00,5.121,25.477,7.339,8.181,25.12,3.218,39.446
2024-04-01 21:00:00,4.626,25.472,7.616,8.184,25.003,3.323,39.279
2024-04-01 21:10:00,4.914,25.54,7.215,8.123,25.331,2.795,39.746
2024-04-01 21:20:00,3.398,25.561,6.972,8.086,25.517,2.75,40.009
2024-04-01 21:30:00,4.721,25.551,6.894,8.147,25.599,2.814,40.124
2024-04-01 21:40:00,3.566,25.638,7.101,8.096,26.027,2.773,40.73
2024-04-01 21:50:00,4.084,25.615,6.709,8.118,25.85,2.789,40.481
2024-04-01 22:00:00,3.455,25.605,7.117,8.103,25.74,3.013,40.325
2024-04-01 22:10:00,2.352,25.598,6.567,8.073,25.725,2.738,40.304
2024-04-01 22:20:00,3.655,25.589,6.956,8.113,25.665,2.471,40.218
2024-04-01 22:30:00,3.796,25.576,6.756,8.104,25.425,2.603,39.88
2024-04-01 22:40:00,3.788,25.548,7.233,8.139,25.193,2.782,39.551
2024-04-01 22:50:00,4.027,25.516,7.347,8.166,25.074,2.885,39.381
2024-04-01 23:00:00,3.509,25.625,7.043,8.146,25.772,2.748,40.371
2024-04-01 23:10:00,5.419,25.517,7.248,8.192,24.9,3.093,39.135
2024-04-01 23:20:00,4.948,24.934,7.247,8.202,23.609,2.981,37.285
2024-04-01 23:30:00,3.73,24.993,7.242,8.177,23.896,3.061,37.695
2024-04-01 23:40:00,5.59,24.798,7.437,8.212,23.601,3.346,37.27
2024-04-01 23:50:00,4.541,24.863,7.175,8.18,23.729,3.09,37.454
2024-04-02 00:00:00,3.858,24.95,7.159,8.171,23.961,2.867,37.786
2024-04-02 00:10:00,2.757,25.025,6.64,8.12,24.196,2.541,38.122
2024-04-02 00:20:00,2.943,25.163,7.025,8.097,24.733,3.013,38.889
2024-04-02 00:30:00,3.58,25.282,7.113,8.136,25.188,3.166,39.536
2024-04-02 00:40:00,2.96,25.458,7.053,8.141,25.642,2.729,40.182
2024-04-02 00:50:00,3.942,25.018,7.367,8.182,24.009,3.343,37.856
2024-04-02 01:00:00,3.415,24.907,7.425,8.17,23.796,3.396,37.55
2024-04-02 01:10:00,3.197,24.481,6.945,8.159,23.416,3.151,36.997
2024-04-02 01:20:00,3.374,24.427,6.799,8.15,23.733,2.826,37.448
2024-04-02 01:30:00,2.941,24.681,6.643,8.131,24.399,3.184,38.402
2024-04-02 01:40:00,2.615,25.338,6.875,8.123,25.654,2.926,40.196
2024-04-02 01:50:00,3.239,25.347,6.308,8.086,25.976,2.938,40.65
2024-04-02 02:00:00,2.278,25.292,6.51,8.079,25.846,2.874,40.465
2024-04-02 02:10:00,3.534,25.21,6.367,8.113,25.657,3.006,40.196
2024-04-02 02:20:00,3.091,25.25,6.372,8.083,25.554,2.958,40.052
2024-04-02 02:30:00,3.365,25.449,6.655,8.104,26.232,3.24,41.012
2024-04-02 02:40:00,3.731,25.438,6.747,8.117,26.167,3.034,40.922
2024-04-02 02:50:00,3.368,25.523,6.589,8.091,26.381,3.108,41.225
2024-04-02 03:00:00,3.505,25.665,6.545,8.102,26.939,2.812,42.013
2024-04-02 03:10:00,3.213,25.729,6.478,8.093,27.138,3.065,42.293
2024-04-02 03:20:00,4.184,25.658,6.595,8.106,26.829,3.043,41.858
2024-04-02 03:30:00,4.155,25.714,6.52,8.11,27.065,2.933,42.19
2024-04-02 03:40:00,3.421,25.769,6.576,8.106,27.328,3.16,42.559
